track_id,track_duration,track_genre_top,set_split,listens
29528,350,Electronic,validation,high
29530,204,Electronic,validation,high
29587,65,Hip-Hop,training,medium
29602,213,Hip-Hop,training,high
29673,164,Electronic,training,high
29718,422,Hip-Hop,training,medium
29719,283,Hip-Hop,training,medium
29720,263,Hip-Hop,training,medium
29721,276,Hip-Hop,training,high
29738,188,Experimental,training,high
29739,135,Experimental,training,high
29740,83,Experimental,training,high
29741,191,Experimental,training,high
29742,120,Experimental,training,high
29744,205,Experimental,training,high
29745,148,Experimental,training,high
29746,136,Experimental,training,high
29747,157,Experimental,training,high
29750,62,Experimental,training,high
29752,115,Experimental,training,high
29807,582,Rock,training,high
29813,170,Rock,training,high
29816,301,Electronic,training,high
29961,60,Hip-Hop,training,medium
29971,268,Folk,training,high
30041,230,Hip-Hop,training,medium
30043,182,Hip-Hop,training,high
30050,180,Hip-Hop,training,high
30056,174,Hip-Hop,training,medium
30058,93,Hip-Hop,training,medium
30059,153,Hip-Hop,training,medium
30090,298,Experimental,training,medium
30095,131,Experimental,training,medium
30120,135,Experimental,training,low
30196,76,Instrumental,training,medium
30198,140,Experimental,training,medium
30230,112,Hip-Hop,training,low
30486,194,Pop,training,low
30487,182,Pop,training,low
30488,215,Pop,training,medium
30519,255,Electronic,training,high
30520,183,Electronic,training,high
30521,257,Electronic,training,high
30522,231,Electronic,training,high
30636,300,Experimental,training,medium
30682,285,Experimental,validation,medium
30690,392,Experimental,training,medium
30702,197,Experimental,validation,high
30740,462,Experimental,training,medium
30895,117,Electronic,validation,high
31040,294,Electronic,training,high
31041,275,Electronic,training,high
31042,232,Electronic,training,high
31043,262,Electronic,training,high
31044,187,Electronic,training,high
31165,132,International,training,high
31356,322,Folk,training,medium
31389,305,Folk,training,high
31390,264,Folk,training,high
31391,206,Folk,training,high
31392,242,Folk,training,high
31568,180,Electronic,validation,high
31807,203,Folk,training,high
31887,230,International,training,high
31888,128,International,training,high
31889,236,International,training,high
31999,269,Rock,training,high
32001,240,Rock,training,medium
32021,201,Rock,training,high
32075,279,Rock,training,high
32081,187,Rock,training,high
32218,182,Electronic,training,high
32325,216,Pop,training,medium
32326,178,Pop,training,medium
32327,112,Pop,training,medium
32328,202,Pop,training,medium
32329,236,Pop,training,low
32330,93,Pop,training,high
32331,229,Pop,training,low
32332,239,Pop,training,low
32333,240,Pop,training,low
32334,229,Pop,training,low
32335,134,Pop,training,low
32336,60,Pop,training,low
32337,156,Pop,training,low
32338,172,Pop,training,low
32339,85,Pop,training,low
32340,144,Pop,training,low
32433,196,Electronic,training,high
32437,149,Electronic,training,high
32438,273,Electronic,training,high
32439,231,Electronic,training,high
32525,270,Pop,training,low
32686,82,Hip-Hop,training,high
32687,244,Hip-Hop,training,medium
32689,178,Hip-Hop,training,medium
32693,258,Hip-Hop,training,medium
32694,91,Hip-Hop,training,medium
32695,220,Hip-Hop,training,medium
32755,170,Hip-Hop,training,low
32756,216,Folk,validation,low
32759,313,Pop,training,low
32760,229,Pop,training,low
32800,314,Folk,training,high
32882,186,Hip-Hop,training,medium
33020,214,Rock,training,high
33049,220,Folk,training,low
33050,177,Folk,training,high
33064,499,Electronic,training,high
33067,289,International,training,high
33068,178,International,training,high
33069,279,International,training,high
33070,209,International,training,high
33071,196,International,training,high
33072,138,International,training,high
33123,300,Electronic,training,high
33124,326,Electronic,training,high
33203,307,Electronic,training,high
33216,204,Electronic,training,high
33221,317,Electronic,training,high
33278,482,Experimental,training,medium
33415,113,International,training,medium
33422,228,International,training,medium
33424,143,International,training,medium
33426,182,International,training,medium
33446,429,Folk,training,low
33459,265,Rock,training,high
33460,209,Rock,training,high
33461,208,Rock,training,high
33465,199,Rock,training,high
33477,305,Experimental,training,medium
33486,95,Experimental,validation,medium
33538,323,Rock,training,high
34003,271,Experimental,training,medium
34147,345,Folk,training,low
34167,159,Hip-Hop,training,medium
34257,205,Experimental,training,low
34258,231,Experimental,training,medium
34263,219,Experimental,training,medium
34484,153,Folk,training,medium
34510,394,Experimental,training,low
34511,168,Pop,training,medium
34994,126,Experimental,training,medium
34996,248,Experimental,training,low
35007,381,Experimental,training,low
35008,192,Experimental,validation,high
35296,330,Electronic,training,high
35299,137,Electronic,training,high
35443,319,Folk,training,high
35444,123,Experimental,training,high
35462,210,Experimental,validation,medium
35527,147,Rock,training,high
35534,176,Rock,training,high
35535,191,Rock,training,high
35537,136,Rock,training,high
35539,165,Rock,training,high
35541,141,Rock,training,high
35543,216,Rock,training,high
35571,291,Rock,training,high
35734,71,Folk,training,medium
36143,199,Electronic,training,high
36144,271,Electronic,training,high
36145,261,Electronic,training,high
36146,266,Electronic,training,high
36147,253,Electronic,training,high
36245,99,Electronic,validation,high
36257,88,Electronic,validation,high
36258,436,Electronic,validation,high
36261,479,Electronic,validation,high
36272,194,International,training,medium
36273,251,International,training,medium
36275,205,International,training,medium
36277,209,International,training,low
36304,163,Hip-Hop,training,medium
36322,184,Folk,training,low
36333,162,Folk,training,high
36371,217,Pop,training,medium
36380,237,Electronic,training,high
36388,221,Pop,training,low
36428,211,Electronic,training,high
36435,185,Electronic,training,high
36481,222,Rock,training,high
36526,190,Rock,training,high
36560,207,Pop,validation,low
36567,272,Experimental,training,low
36614,113,Pop,training,low
36615,159,Pop,training,low
36616,108,Pop,training,low
36618,101,Pop,training,low
36643,76,Pop,training,low
36659,196,Electronic,training,high
36983,90,Hip-Hop,training,high
36984,62,Hip-Hop,training,high
36985,132,Hip-Hop,training,high
36986,105,Hip-Hop,training,high
36987,76,Hip-Hop,training,high
36988,78,Hip-Hop,training,high
36990,101,Hip-Hop,training,high
36992,90,Hip-Hop,training,high
36994,132,Hip-Hop,training,high
36997,164,Hip-Hop,training,high
36999,214,International,training,medium
37041,261,Experimental,training,medium
37111,406,Instrumental,training,high
37113,162,Instrumental,training,high
37119,119,Instrumental,training,high
37121,193,Experimental,training,high
37131,224,Electronic,training,high
37136,219,Pop,training,high
37141,171,Instrumental,training,high
37147,124,Rock,training,high
37324,155,Pop,training,low
37325,181,Pop,training,low
37368,288,Pop,training,medium
37369,197,Pop,training,high
37416,181,Hip-Hop,training,medium
37417,292,Hip-Hop,training,medium
37423,357,Hip-Hop,training,medium
37538,330,Experimental,training,medium
37592,309,Rock,training,high
37725,341,Rock,training,high
37727,352,Rock,training,high
37730,225,Rock,training,high
37731,599,Rock,training,high
37779,69,Experimental,training,medium
37781,80,Experimental,training,medium
37784,109,Experimental,training,medium
37859,120,Rock,training,high
37911,152,Instrumental,training,high
37920,212,Electronic,training,high
38312,280,Experimental,training,medium
38321,199,International,training,high
38323,467,International,training,high
38326,263,International,training,high
38351,272,International,training,high
38352,263,International,training,medium
38353,233,International,training,high
38354,432,International,training,medium
38361,152,Folk,training,low
38362,334,Folk,training,low
38363,356,Folk,training,low
38365,305,International,training,medium
38399,122,Folk,training,low
38435,176,Rock,training,high
38450,112,Experimental,training,low
38522,344,Rock,training,high
38557,173,Rock,training,high
38560,221,International,training,medium
38847,599,Experimental,training,low
38859,190,Experimental,validation,high
38878,357,Electronic,training,high
38879,79,Experimental,validation,high
38880,111,Experimental,validation,medium
38881,140,Experimental,validation,medium
38882,118,Experimental,validation,high
38884,104,Experimental,validation,high
38886,169,Experimental,validation,high
38887,102,Experimental,validation,medium
38888,83,Experimental,validation,high
38890,131,Experimental,validation,medium
38891,73,Experimental,validation,low
38892,142,Experimental,validation,low
38893,149,Experimental,validation,high
38894,63,Experimental,validation,low
38895,110,Experimental,validation,medium
38896,80,Experimental,validation,high
38898,102,Experimental,validation,high
38899,104,Experimental,validation,high
38900,100,Experimental,validation,medium
38901,98,Experimental,validation,high
38902,130,Experimental,validation,high
38904,88,Experimental,validation,medium
38905,65,Experimental,validation,medium
38906,113,Experimental,validation,high
38907,80,Experimental,validation,high
38908,114,Experimental,validation,medium
38910,79,Experimental,validation,high
38911,93,Experimental,validation,medium
38912,83,Experimental,validation,high
38914,339,Experimental,validation,high
38955,212,Pop,training,low
38961,280,Pop,training,medium
38964,200,Experimental,training,low
38965,102,Experimental,training,low
38966,268,Experimental,training,medium
38967,171,Experimental,training,medium
39188,306,Experimental,training,low
39259,267,Experimental,training,medium
39278,214,Experimental,training,low
39291,249,Electronic,training,high
39298,379,Rock,training,high
39357,339,International,training,high
39359,291,Rock,training,high
39378,279,Experimental,training,low
39484,311,Experimental,training,medium
39488,485,Folk,training,high
39530,212,Pop,training,low
39658,158,Pop,training,high
39659,204,Pop,training,high
39660,225,Pop,training,medium
39661,188,Pop,training,high
39662,158,Pop,training,high
39663,222,Pop,training,medium
39664,124,Pop,training,high
39665,158,Pop,training,high
39666,186,Pop,training,high
39667,376,Pop,training,high
39875,454,Experimental,training,low
39900,391,Experimental,training,low
39904,503,Experimental,training,low
40121,455,Experimental,training,high
40122,489,Experimental,training,high
40123,599,Experimental,training,high
40133,270,Rock,training,high
40134,338,Rock,training,high
40139,225,Rock,training,high
40141,331,Rock,training,high
40147,64,Experimental,training,low
40161,77,Experimental,training,low
40180,210,Experimental,training,low
40182,331,Experimental,training,low
40250,253,Instrumental,training,high
40509,190,Experimental,training,high
40525,97,Hip-Hop,training,high
40541,183,Hip-Hop,training,high
40542,183,Hip-Hop,training,high
40598,326,Experimental,training,medium
40654,597,Instrumental,validation,high
40655,198,Instrumental,validation,high
40656,140,Instrumental,validation,medium
40657,324,Instrumental,validation,high
40658,160,Instrumental,validation,medium
40659,135,Instrumental,validation,high
40660,186,Instrumental,validation,high
40683,572,Electronic,training,high
40725,374,Electronic,training,high
40842,266,Electronic,training,high
40843,255,Electronic,training,high
40851,367,Electronic,training,high
40903,270,Rock,training,high
40908,90,Experimental,training,low
40909,140,Experimental,training,high
40938,162,Rock,training,high
40940,536,Rock,training,high
40984,191,Rock,validation,high
40985,237,Rock,training,high
